t_departure t_arrival
4292962 4387422
6555316 6624236
2689247 2757180
2812819 2864041
4924359 4997215
5596208 5631137
3263608 3298601
7006617 7120848
6485778 6534853
3236303 3288688
6609333 6673324
3289949 3332397
6351441 6396098
5649347 5712785
3308741 3376727
8070839 8117115
2285999 2340306
5434280 5487308
7049148 7133280
6153462 6233706
2867658 2952224
2325899 2386962
6023454 6063058
3771763 3840854
4078425 4110419
7423332 7536440
5458254 5497414
2878057 2927221
6837771 6893515
3221675 3292899
6611761 6672540
2534833 2574619
8010459 8065440
2303724 2380405
3033354 3142759
2416242 2453125
6115760 6151414
2259994 2358389
3273628 3333497
3784508 3884757
3213296 3260688
6600454 6645769
3752612 3853946
3745726 3783435
6754137 6827839
2413295 2487282
5488551 5542701
3228705 3288465
4055806 4117041
2385667 2477938
5570294 5655160
5548326 5618937
6659778 6687553
3338007 3371686
4722668 4815492
2362930 2393236
2823193 2887306
6290981 6354576
5873494 5927262
7567724 7617015
6470385 6527166
4958040 4987422
8217201 8271310
3132463 3184608
5234390 5277929
7786573 7870222
5184964 5223819
2775156 2816450
5441542 5487547
2904685 2983850
5735427 5767509
3326839 3366590
2403579 2445578
6121955 6156946
6703994 6752229
2573602 2619518
3537214 3571192
4971430 5050584
2500048 2552014
2873410 2930603
6887303 6943259
4334557 4410457
5910371 5974369
2781209 2848528
6371892 6433286
5823161 5877825
2950578 3024166
3501497 3552745
5364462 5428659
3488070 3535567
6119568 6161499
2309304 2347180
3781579 3826274
2399111 2487398
4632157 4686396
4549930 4627176
5742281 5834396
4219448 4277500
5745023 5798273
8133923 8173319
6656910 6706192
4253148 4285876
4153906 4235520
7231700 7286381
2178534 2227998
2875870 2942146
5311869 5392373
5303354 5362720
5626154 5656445
2913022 2946288
7215977 7301425
4715412 4745690
6386508 6443041
7773774 7804798
7676583 7701956
6445977 6513103
2682530 2745133
5320835 5423066
5215388 5281558
6102927 6166326
5640009 5718733
3195437 3270421
3879232 3924561
6711603 6794089
6514269 6589053
3622070 3667590
8366781 8458683
5022945 5117550
2446948 2527086
6464400 6525043
2174572 2237493
6703944 6735183
5645751 5707242
6229938 6293099
2738171 2800710
2847182 2888669
5731216 5774333
6391796 6446369
5549441 5604924
5720216 5801181
2477628 2552746
5839629 5871138
3141541 3173473
4130171 4196503
5823817 5879169
3138343 3193253
8395281 8462857
2527025 2554853
4197883 4245786
6316298 6383666
6380365 6425247
2837260 2887279
3313293 3382303
6529389 6597229
4972039 5059590
932589 982766
2710140 2761535
2440137 2475689
3072364 3118206
6294006 6364820
6600469 6667458
2893197 2951250
6489004 6547379
5183511 5252275
4602347 4650600
3155517 3219840
4351031 4391850
8082720 8135296
2356866 2448943
6296055 6380947
6239299 6311492
2469528 2537191
2494751 2539877
4329834 4379763
3638323 3675326
6280751 6339770
5688788 5800450
5975578 6061398
2632759 2719050
2252460 2334823
6515735 6601443
2453019 2512916
6400599 6463322
6481213 6539645
3494524 3536459
3799179 3829400
3515768 3562488
5163850 5228908
3398592 3428309
7732420 7794737
5784178 5812600
6770941 6826158
6041394 6120059
4475843 4518304
5771583 5800967
2916159 2953696
6230649 6264870
2802644 2834131
5601772 5680018
3103807 3161095
4265389 4321917
4481284 4532184
2440176 2511571
5403256 5436240
2999082 3032604
6132729 6214292
5475487 5584990
4631867 4683122
2664851 2713167
2649725 2694943
6055819 6102024
776780 847879
3360990 3440983
5752308 5793943
2549640 2592303
2930007 2975167
5676219 5719076
2932779 3015386
4263197 4338780
3658357 3745727
6880979 6927045
2826766 2874609
6158206 6227730
5554712 5597831
3012555 3054618
6812859 6895935
2423753 2500028
8115329 8169199
2540068 2590191
6189961 6235000
2619326 2669450
5945683 5997890
5270111 5321777
6144845 6211663
6731742 6773296
2475844 2522329
3796437 3847206
3445688 3485282
2582443 2647404
5744879 5811713
2537959 2648995
2695072 2743649
5762600 5853754
3398456 3436294
6459759 6497581
3421633 3507732
6715025 6810956
2902190 2959740
3110799 3153959
6277544 6315972
6195544 6239059
2222598 2261536
6898719 6947504
6372910 6454851
2839194 2923944
3204745 3247462
5983171 6027850
4622531 4701083
2253836 2295812
6460855 6506978
7561959 7635875
8333152 8370083
7905310 7955222
6851497 6886723
3393952 3430185
3952932 3998218
7321789 7378465
2434405 2513755
6088923 6164887
3084789 3169414
6196406 6280651
8550421 8590920
3175293 3239037
6828282 6892791
5539070 5583800
2940023 2977071
5309614 5361746
3162794 3260882
5413849 5451466
2962014 2997058
3310590 3340515
449224 495752
2671994 2729126
6609515 6692718
2568608 2653073
5742345 5829206
2548625 2633307
7790627 7851653
2903000 2939162
3452151 3521282
6654225 6729459
3396155 3465525
3789721 3857203
4951722 5004646
3536331 3614466
3469781 3581624
3729422 3801531
2777281 2895293
5224865 5242610
3407268 3464961
6068938 6127511
2609842 2644068
5562019 5595533
6883750 6952608
2366694 2445931
3195071 3312902
6405221 6514153
6541378 6626981
7355741 7410779
5736246 5769157
3931395 3991351
7331605 7390415
2942448 2975762
6396602 6430133
4244609 4323359
3323548 3391116
6799540 6865533
6358280 6393027
4821589 4857657
2946263 2994555
6539773 6588741
6190323 6261582
5612995 5674768
2273265 2337039
6796738 6840136
2343310 2392822
5850956 5903941
4762689 4805603
3016991 3062190
5729714 5772303
5379462 5434326
3075583 3133286
5963133 6021541
2582508 2619479
6310789 6347021
5251094 5350709
5598650 5626383
2982803 3017152
6739136 6835795
6464983 6509947
2574670 2617902
5419914 5455535
2759417 2788765
3913158 3974257
5778181 5896787
3494232 3556506
2922367 2959143
6721394 6757802
2232851 2281670
5795436 5839956
7946101 7979238
7964971 8021637
6780110 6822724
3474862 3537589
7205375 7266950
4066274 4196456
6723625 6766063
6184736 6227023
3418701 3492788
5950722 6027340
2794976 2888840
6272487 6366208
8387138 8444720
2808576 2871774
7449252 7514568
6579406 6644187
2993737 3056480
4636826 4724231
4066580 4144369
6503640 6580299
4017046 4091863
2821444 2879864
5825159 5884950
2119348 2165675
5290692 5361047
4124905 4212854
3226405 3279762
6595435 6652201
6724032 6789523
6054303 6107890
2919061 2972875
3331083 3410166
5838256 5897059
2740399 2800382
3071494 3126001
6105002 6166071
6360753 6418797
6343115 6392554
2993043 3035131
6509456 6548351
2467158 2497843
3595365 3629896
5995961 6035225
3585133 3642402
3666753 3707847
7108654 7144743
6286998 6340829
6190272 6238479
2365838 2413164
4988440 5056586
7318209 7422166
5080209 5158632
2661813 2725853
6207253 6271887
2601667 2652289
5497678 5544931
2245710 2294367
5619821 5670118
6359230 6466323
6731193 6784118
2745161 2789938
2999425 3035522
7751553 7798799
1471266 1542323
5801172 5834781
6227275 6305865
3005682 3085671
5311023 5359359
2398787 2433763
5424516 5463396
5763341 5820811
6390769 6475294
6813804 6850061
3365342 3397296
2233901 2309392
5402465 5468212
2776036 2804833
5854794 5884851
3892175 3936208
5725893 5796298
2767308 2816108
6754570 6802054
4934907 5027536
4025795 4056132
8517954 8565261
5511043 5571587
7049527 7112125
6380973 6420632
2221611 2267849
6706601 6783563
2661209 2714058
6727497 6779140
3818777 3895840
4705895 4749621
3371192 3436221
6310276 6366438
7013986 7066681
5878642 5931585
2691757 2747153
6757856 6799102
5404250 5446829
3113382 3159552
3704423 3738866
6662130 6769213
2879419 2937370
5402127 5454441
4957124 5030098
6258011 6316894
2417170 2500149
5507337 5560058
3325210 3378694
4615119 4650217
5389132 5479284
3336996 3412095
6074547 6110011
2418045 2463366
6474208 6518968
2936400 3020103
6093133 6185419
3817793 3892489
3399458 3501811
3979064 4039015
2492788 2558327
3195593 3263981
2754253 2826401
3575466 3619031
4728750 4757600
5744779 5811023
3703228 3819321
6008313 6046461
3356640 3391260
2816395 2860608
6351551 6392245
3258993 3300377
5855501 5896534
2479353 2517966
6483879 6521399
3957659 4001457
3790143 3854142
6198014 6299019
2405015 2434197
5936676 5993167
3793855 3853626
3242211 3273902
8560846 8595004
2356365 2454059
5632595 5728156
4579729 4644725
2300932 2362005
5917760 5986372
3172027 3210611
6673524 6712760
5362707 5425981
1270498 1303840
7429068 7484750
6570955 6626769
2664174 2716413
3090749 3151610
4353902 4401075
2531681 2579313
6101816 6149298
7882042 7946265
4851848 4917322
6926713 7022301
7682007 7729254
5221179 5270181
7304372 7354832
2742537 2811876
3058299 3103552
6241583 6285227
4349622 4403456
3231212 3298315
6126185 6193001
3378070 3456683
6082227 6168159
4149292 4195327
2572473 2631099
5762526 5813193
4987767 5072039
4065885 4120977
2762935 2807340
6808258 6857802
4017174 4052021
3937448 3979276
2871462 2968353
3820391 3867608
3780982 3889988
5395776 5457235
5664417 5714304
2348688 2399330
3528111 3619047
2837600 2896733
2341564 2381126
6536622 6588392
2292578 2348106
5285988 5331033
6880488 6969025
2625436 2722881
2738290 2809534
2581530 2628093
5652454 5698698
6529614 6605433
2929024 3002805
3352791 3412978
6414554 6473475
5673743 5726025
3020425 3070480
4327887 4379518
2746037 2799734
6136956 6188023
6389341 6419805
4132409 4169136
6355087 6386172
4603511 4677380
7471997 7515791
3629646 3759215
8065721 8155158
5892087 5935687
3020948 3063516
6347933 6411163
2327728 2389912
3984585 4039334
3196065 3280270
6586048 6669767
2465170 2520243
6673670 6728243
6711092 6790005
6864593 6904034
2379180 2448674
5837112 5889022
2362846 2413374
907091 1006668
6179874 6222213
4842210 4898659
4343919 4432173
4199443 4235734
6756779 6789904
5602050 5636548
2833826 2941347
5413068 5516006
2567307 2654693
4235788 4271117
3156684 3194135
6079570 6110239
6032440 6093316
3260566 3319194
3929627 3996062
2722821 2803137
3305631 3416571
5354642 5387361
4442644 4507009
5518327 5589470
7827573 7858167
4032814 4114118
2482603 2515101
5848598 5877699
2342549 2377383
3410947 3460120
2188918 2233829
6130796 6183269
5318265 5366843
5294155 5341947
4929597 4994494
4616333 4675451
8003632 8088788
2638952 2730138
5688823 5778584
2212210 2267362
5678409 5721297
3961737 4036160
6075747 6122090
2387559 2433669
2286515 2345127
6180646 6241015
2827512 2862151
4470407 4528848
5790535 5834294
2831366 2879267
6257101 6301826
2472886 2515970
6539093 6582487
3694415 3748252
6519430 6550519
3162712 3191419
4199616 4238679
6632517 6660898
3673872 3736019
3142540 3190679
5869330 5922598
5752219 5790492
2730072 2795694
6727069 6819422
5598943 5651694
3057651 3109540
3418015 3478481
5811575 5915974
3079941 3160686
6463527 6525239
2916620 2974573
7247348 7290185
3391276 3445544
3692626 3763993
7712820 7777784
3187024 3234272
6681681 6730009
8210311 8259565
5605730 5680690
5842914 5889942
2319968 2406777
6793518 6828348
2849057 2886650
4148829 4215655
7225799 7260616
7616965 7686522
3646488 3679391
5912402 5985248
6067768 6136492
5800536 5846864
3319963 3366026
5672471 5728952
6089528 6145921
2806758 2870462
5014326 5055593
4140629 4211130
2718744 2780583
6338449 6395867
3441526 3521629
3588764 3626081
2375171 2413510
6709641 6752948
3044693 3086846
6033526 6074508
3140520 3173221
5648283 5680892
5942439 6035113
5610055 5685929
6525649 6631560
5117204 5193080
3708260 3780168
2197222 2257345
5645647 5703620
3811443 3890606
6102372 6175554
6103092 6175571
4856867 4893457
5217332 5258603
5700444 5734755
3131166 3166947
5462955 5503288
2872899 2930692
5955057 6011101
2284840 2330113
5994668 6042796
5612232 5720507
3170658 3279918
5852886 5903211
6094397 6153371
3160088 3221057
3348798 3420220
5628151 5696463
4957895 5014127
2434205 2466486
6398379 6430579
5630320 5669469
6593558 6647986
2185471 2225278
3341605 3418413
2576923 2665721
7098859 7182010
3031619 3103248
6233073 6304759
2699207 2764290
2569075 2620046
5787061 5835080
2498214 2589798
6616594 6649316
2627199 2659626
5779990 5830072
3370994 3417738
5837261 5888408
2567073 2608820
3450420 3524750
6009987 6085864
6525161 6583984
2438332 2508413
6068385 6095424
3096102 3130913
2306707 2367414
6737120 6798263
6522351 6597058
5761998 5829674
4981667 5073529
5762623 5850785
3387302 3419686
3625277 3670812
6475991 6581115
7905824 7995833
6519120 6571098
2670348 2728379
6798854 6855812
2746420 2802849
7914582 7972199
4845251 4875630
2736553 2776761
7993168 8069076
4211862 4246523
4988859 5054944
6934902 6990730
5240331 5285909
8187855 8236524
6769136 6813868
7868097 7912800
2557846 2591545
6701479 6780548
4847462 4936510
5498024 5561160
5783225 5854910
3411384 3499657
6090236 6179218
5516494 5560352
2795670 2836579
2874129 2924980
2910562 2954458
6469413 6517606
7966816 8000879
6973322 7046140
5466259 5517520
3040703 3081322
5712272 5762793
4927175 4959004
5568319 5631106
5405403 5435624
3089124 3134261
8494942 8540417
6017085 6106938
3954536 3989537
3314622 3381275
5514241 5559454
3444853 3477133
5858894 5894190
7428885 7543882
2655266 2715752
5628027 5662450
2672052 2704023
6457230 6521797
3162403 3224693
5815908 5877091
2345956 2403872
7942835 7979941
3239560 3282329
5475340 5517618
2699050 2791960
4647248 4726365
5424085 5450983
4854228 4918156
2937377 2970118
6744388 6786798
7054303 7112291
2665023 2687223
6274937 6307167
5929191 5965166
3139841 3175935
6548573 6579267
4718368 4775675
5718198 5757036
6443970 6501955
2644915 2695462
2734407 2811219
5863908 5941880
7039443 7080696
7514421 7555837
2756151 2829304
5595587 5631044
2651512 2685585
6840201 6902258
5838647 5912110
5417481 5466921
3644122 3672957
3466305 3504894
6433387 6513175
4224739 4306503
6011904 6066064
3232809 3281544
4041212 4085420
6737364 6788696
3206830 3254669
2613791 2651986
6383829 6422007
5892928 5940138
2663099 2704664
3268442 3321808
2162493 2204316
2702367 2758351
5978583 6045782
2406337 2474591
6084084 6127297
7487588 7597578
6580378 6629058
3723151 3790602
5192671 5266813
8276287 8316933
6483048 6556313
2452937 2526303
5488971 5536306
3349147 3412611
3126187 3155885
5936469 5966888
7913809 7951901
6397356 6454342
2446205 2503085
8331200 8376242
2305840 2342808
6122399 6155976
3696341 3743650
5596498 5661793
2291044 2357034
6794853 6877383
6271694 6316443
3293101 3389632
2459662 2528980
6683670 6747894
6074051 6140178
4524542 4602374
2884497 2980573
3607979 3662785
4246935 4299009
6639689 6725735
2551599 2640228
8044120 8109934
4920764 4994295
3962381 4024459
4877977 4939678
6489437 6544720
2774505 2828867
4733795 4773271
8193054 8251217
8088022 8212630
2423674 2467175
5741196 5823574
8165887 8242970
8078795 8116057
4903596 5014197
5471119 5598794
3434042 3496998
2825162 2873653
6748185 6795467
2414218 2473222
8239139 8284576
3246271 3296364
2539290 2634485
6263850 6358156
2502791 2568499
6576228 6643686
3297432 3417880
2655125 2721289
6263858 6344654
6830228 6865158
2510728 2556356
6788375 6831589
6095193 6137920
8159525 8199965
4067897 4132145
7936483 7987295
4459509 4524331
4027940 4085481
3948100 4027255
2884944 2937356
3118036 3180196
6482181 6549635
6143509 6182452
2731216 2773165
5275337 5335832
2208050 2253619
3744184 3805568
6239939 6304682
2691901 2777181
2575736 2664678
3423264 3455129
6504031 6541111
3670450 3747732
4956470 5058801
5682227 5744950
3444635 3504476
2829656 2908036
3698286 3740013
6322772 6364472
3312912 3405535
5805705 5871291
5704828 5739523
3396565 3432047
5570632 5614969
3240040 3303413
4997234 5043690
2861361 2902295
5867352 5961814
2349959 2378964
5465053 5496593
3253690 3299106
4121290 4168060
3310205 3392393
6025146 6072260
5792503 5829030
2384936 2421619
3444079 3496932
5848582 5897970
4046025 4110114
6378141 6444347
7661121 7713321
4518763 4625348
4837669 4870737
6134317 6205465
3916389 3974190
2697413 2743153
6797472 6840514
5076663 5184611
3598928 3649042
4386113 4414381
6500421 6533492
2906104 2936921
4865991 4949556
2478255 2557465
3981656 4032137
2869621 2909870
5456525 5519097
2799919 2868244
4377063 4433503
6548990 6603679
2292873 2338828
6526416 6579978
5377038 5425687
2947188 2975169
3589128 3636634
6362170 6432706
3212488 3282032
6217860 6268798
2209053 2248783
6886345 7002022
2554056 2651415
2684755 2720369
6779336 6815742
6309888 6467192
2900930 2973285
6214489 6291201
6640684 6684270
2817546 2857550
5130208 5187790
3334159 3439732
4782888 4815141
2611865 2644177
2515972 2583825
6148825 6216414
8212321 8249708
2442441 2509296
5680826 5747463
4700818 4771758
3742387 3820747
6440260 6468935
3443072 3476745
2738290 2783572
6517647 6564486
3525812 3602089
6888865 6932367
6450167 6501504
2346701 2397550
2780773 2816571
6308957 6347720
3990123 4071487
3019610 3071344
6775391 6853259
2400254 2478602
5321982 5411393
5769644 5855355
3247506 3327159
3380929 3441395
6900122 6985781
6809906 6870873
3261963 3323102
3953664 4004995
3165643 3231587
8002426 8059292
5950230 6011916
2484581 2513930
5647603 5679606
2216097 2292744
6657586 6732707
6783465 6852839
3153457 3218749
5258364 5329027
